"","Date","COUNTY","Site.Name","LAT","LONG","Month","Year","Ozone","PM2.5"
"1743",2018-05-23,"Swain","Bryson City",35.434767,-83.442133,5,2018,36,15
"1744",2018-05-23,"Wake","Millbrook School",35.856111,-78.574167,5,2018,38,29.3333333333333
"1745",2018-05-24,"Avery","Linville Falls",35.972347,-81.933072,5,2018,41,NA
"1746",2018-05-24,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,45,35
"1747",2018-05-24,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,45,28
"1748",2018-05-24,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,51,38
"1749",2018-05-24,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,48,32
"1750",2018-05-24,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,42,29
"1751",2018-05-24,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,40,NA
"1752",2018-05-24,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,46,31
"1753",2018-05-24,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,39,35
"1754",2018-05-24,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,43,NA
"1755",2018-05-24,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,48,20
"1756",2018-05-24,"Swain","Bryson City",35.434767,-83.442133,5,2018,37,33
"1757",2018-05-24,"Wake","Millbrook School",35.856111,-78.574167,5,2018,47,34.5
"1758",2018-05-25,"Avery","Linville Falls",35.972347,-81.933072,5,2018,35,NA
"1759",2018-05-25,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,47,39
"1760",2018-05-25,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,48,36
"1761",2018-05-25,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,32,37
"1762",2018-05-25,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,33,32
"1763",2018-05-25,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,33,31
"1764",2018-05-25,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,30,NA
"1765",2018-05-25,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,45,36
"1766",2018-05-25,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,27,24
"1767",2018-05-25,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,42,NA
"1768",2018-05-25,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,48,33
"1769",2018-05-25,"Swain","Bryson City",35.434767,-83.442133,5,2018,26,15
"1770",2018-05-25,"Wake","Millbrook School",35.856111,-78.574167,5,2018,48,39
"1771",2018-05-26,"Avery","Linville Falls",35.972347,-81.933072,5,2018,23,9
"1772",2018-05-26,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,23,26.5
"1773",2018-05-26,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,24,21
"1774",2018-05-26,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,28,24
"1775",2018-05-26,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,30,21.6666666666667
"1776",2018-05-26,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,28,23
"1777",2018-05-26,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,34,7
"1778",2018-05-26,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,24,27
"1779",2018-05-26,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,28,27
"1780",2018-05-26,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,19,NA
"1781",2018-05-26,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,23,21
"1782",2018-05-26,"Swain","Bryson City",35.434767,-83.442133,5,2018,29,10
"1783",2018-05-26,"Wake","Millbrook School",35.856111,-78.574167,5,2018,23,27.3333333333333
"1784",2018-05-27,"Avery","Linville Falls",35.972347,-81.933072,5,2018,31,NA
"1785",2018-05-27,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,24,27
"1786",2018-05-27,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,24,20
"1787",2018-05-27,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,25,31
"1788",2018-05-27,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,26,30
"1789",2018-05-27,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,26,26
"1790",2018-05-27,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,28,NA
"1791",2018-05-27,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,22,22
"1792",2018-05-27,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,22,26
"1793",2018-05-27,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,24,NA
"1794",2018-05-27,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,24,18
"1795",2018-05-27,"Swain","Bryson City",35.434767,-83.442133,5,2018,23,NA
"1796",2018-05-27,"Wake","Millbrook School",35.856111,-78.574167,5,2018,24,27
"1797",2018-05-28,"Avery","Linville Falls",35.972347,-81.933072,5,2018,22,NA
"1798",2018-05-28,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,18,9
"1799",2018-05-28,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,18,11
"1800",2018-05-28,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,22,21
"1801",2018-05-28,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,21,19
"1802",2018-05-28,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,19,14
"1803",2018-05-28,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,24,NA
"1804",2018-05-28,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,17,18
"1805",2018-05-28,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,19,13
"1806",2018-05-28,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,27,NA
"1807",2018-05-28,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,19,10
"1808",2018-05-28,"Swain","Bryson City",35.434767,-83.442133,5,2018,13,NA
"1809",2018-05-28,"Wake","Millbrook School",35.856111,-78.574167,5,2018,18,15.5
"1810",2018-05-29,"Avery","Linville Falls",35.972347,-81.933072,5,2018,28,5
"1811",2018-05-29,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,23,9.5
"1812",2018-05-29,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,23,12
"1813",2018-05-29,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,24,20
"1814",2018-05-29,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,22,18
"1815",2018-05-29,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,18,13
"1816",2018-05-29,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,27,0
"1817",2018-05-29,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,24,21
"1818",2018-05-29,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,24,16
"1819",2018-05-29,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,23,NA
"1820",2018-05-29,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,23,16.5
"1821",2018-05-29,"Swain","Bryson City",35.434767,-83.442133,5,2018,19,NA
"1822",2018-05-29,"Wake","Millbrook School",35.856111,-78.574167,5,2018,22,20.6666666666667
"1823",2018-05-30,"Avery","Linville Falls",35.972347,-81.933072,5,2018,30,NA
"1824",2018-05-30,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,28,11
"1825",2018-05-30,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,25,20
"1826",2018-05-30,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,28,31
"1827",2018-05-30,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,28,28
"1828",2018-05-30,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,28,24
"1829",2018-05-30,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,38,NA
"1830",2018-05-30,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,24,23
"1831",2018-05-30,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,28,24
"1832",2018-05-30,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,28,NA
"1833",2018-05-30,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,23,22
"1834",2018-05-30,"Swain","Bryson City",35.434767,-83.442133,5,2018,29,8
"1835",2018-05-30,"Wake","Millbrook School",35.856111,-78.574167,5,2018,28,24.5
"1836",2018-05-31,"Avery","Linville Falls",35.972347,-81.933072,5,2018,38,NA
"1837",2018-05-31,"Durham","Durham Armory",36.0329550008979,-78.904037,5,2018,28,19
"1838",2018-05-31,"Edgecombe","Leggett",35.988278,-77.5843,5,2018,23,26
"1839",2018-05-31,"Forsyth","Clemmons Middle",36.026,-80.342,5,2018,40,31
"1840",2018-05-31,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,5,2018,41,28
"1841",2018-05-31,"Guilford","Mendenhall School",36.1090060008986,-79.802314,5,2018,42,30
"1842",2018-05-31,"Haywood","Frying Pan Mountain",35.379167,-82.7925,5,2018,51,NA
"1843",2018-05-31,"Johnston","West Johnston Co.",35.59095,-78.4622,5,2018,24,27
"1844",2018-05-31,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,5,2018,36,25
"1845",2018-05-31,"New Hanover","Castle Hayne",34.364167,-77.838611,5,2018,24,NA
"1846",2018-05-31,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,5,2018,22,25
"1847",2018-05-31,"Swain","Bryson City",35.434767,-83.442133,5,2018,31,20
"1848",2018-05-31,"Wake","Millbrook School",35.856111,-78.574167,5,2018,25,28.5
"1849",2018-06-01,"Avery","Linville Falls",35.972347,-81.933072,6,2018,44,15
"1850",2018-06-01,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,47,28
"1851",2018-06-01,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,61,31
"1852",2018-06-01,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,44,29
"1853",2018-06-01,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,44,24
"1854",2018-06-01,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,50,25
"1855",2018-06-01,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,47,14
"1856",2018-06-01,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,47,40
"1857",2018-06-01,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,50,26
"1858",2018-06-01,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,46,NA
"1859",2018-06-01,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,64,35
"1860",2018-06-01,"Swain","Bryson City",35.434767,-83.442133,6,2018,44,18
"1861",2018-06-01,"Wake","Millbrook School",35.856111,-78.574167,6,2018,74,31.6666666666667
"1862",2018-06-02,"Avery","Linville Falls",35.972347,-81.933072,6,2018,35,NA
"1863",2018-06-02,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,37,23
"1864",2018-06-02,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,40,25
"1865",2018-06-02,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,46,30
"1866",2018-06-02,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,44,27
"1867",2018-06-02,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,42,22
"1868",2018-06-02,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,49,NA
"1869",2018-06-02,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,43,38
"1870",2018-06-02,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,44,30
"1871",2018-06-02,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,45,19
"1872",2018-06-02,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,44,38
"1873",2018-06-02,"Swain","Bryson City",35.434767,-83.442133,6,2018,39,27
"1874",2018-06-02,"Wake","Millbrook School",35.856111,-78.574167,6,2018,41,27.5
"1875",2018-06-03,"Avery","Linville Falls",35.972347,-81.933072,6,2018,45,NA
"1876",2018-06-03,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,38,24
"1877",2018-06-03,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,37,21
"1878",2018-06-03,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,44,40
"1879",2018-06-03,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,43,35
"1880",2018-06-03,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,45,28
"1881",2018-06-03,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,49,NA
"1882",2018-06-03,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,41,33
"1883",2018-06-03,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,46,30
"1884",2018-06-03,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,44,28
"1885",2018-06-03,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,41,26
"1886",2018-06-03,"Swain","Bryson City",35.434767,-83.442133,6,2018,42,32
"1887",2018-06-03,"Wake","Millbrook School",35.856111,-78.574167,6,2018,43,28.5
"1888",2018-06-04,"Avery","Linville Falls",35.972347,-81.933072,6,2018,54,16
"1889",2018-06-04,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,71,21
"1890",2018-06-04,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,NA,16
"1891",2018-06-04,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,58,28
"1892",2018-06-04,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,54,23
"1893",2018-06-04,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,67,18
"1894",2018-06-04,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,67,15
"1895",2018-06-04,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,74,18
"1896",2018-06-04,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,80,28
"1897",2018-06-04,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,44,29
"1898",2018-06-04,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,61,18.5
"1899",2018-06-04,"Swain","Bryson City",35.434767,-83.442133,6,2018,58,23
"1900",2018-06-04,"Wake","Millbrook School",35.856111,-78.574167,6,2018,77,21.3333333333333
"1901",2018-06-05,"Avery","Linville Falls",35.972347,-81.933072,6,2018,51,NA
"1902",2018-06-05,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,54,35
"1903",2018-06-05,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,48,40
"1904",2018-06-05,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,54,25
"1905",2018-06-05,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,61,23
"1906",2018-06-05,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,87,25
"1907",2018-06-05,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,77,NA
"1908",2018-06-05,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,54,38
"1909",2018-06-05,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,97,34.5
"1910",2018-06-05,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,47,28
"1911",2018-06-05,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,50,35
"1912",2018-06-05,"Swain","Bryson City",35.434767,-83.442133,6,2018,46,26
"1913",2018-06-05,"Wake","Millbrook School",35.856111,-78.574167,6,2018,77,37
"1914",2018-06-06,"Avery","Linville Falls",35.972347,-81.933072,6,2018,71,NA
"1915",2018-06-06,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,61,49
"1916",2018-06-06,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,61,42
"1917",2018-06-06,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,67,38
"1918",2018-06-06,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,71,33
"1919",2018-06-06,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,80,36
"1920",2018-06-06,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,80,NA
"1921",2018-06-06,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,90,46
"1922",2018-06-06,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,74,39.5
"1923",2018-06-06,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,74,33
"1924",2018-06-06,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,84,44
"1925",2018-06-06,"Swain","Bryson City",35.434767,-83.442133,6,2018,58,33
"1926",2018-06-06,"Wake","Millbrook School",35.856111,-78.574167,6,2018,80,43.5
"1927",2018-06-07,"Avery","Linville Falls",35.972347,-81.933072,6,2018,44,33
"1928",2018-06-07,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,49,44
"1929",2018-06-07,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,44,32
"1930",2018-06-07,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,84,47
"1931",2018-06-07,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,87,38.6666666666667
"1932",2018-06-07,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,74,43
"1933",2018-06-07,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,49,35
"1934",2018-06-07,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,54,43
"1935",2018-06-07,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,74,51
"1936",2018-06-07,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,58,40
"1937",2018-06-07,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,48,29.5
"1938",2018-06-07,"Swain","Bryson City",35.434767,-83.442133,6,2018,61,41
"1939",2018-06-07,"Wake","Millbrook School",35.856111,-78.574167,6,2018,58,44.6666666666667
"1940",2018-06-08,"Avery","Linville Falls",35.972347,-81.933072,6,2018,47,NA
"1941",2018-06-08,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,100,54
"1942",2018-06-08,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,58,37
"1943",2018-06-08,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,90,62
"1944",2018-06-08,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,101,54
"1945",2018-06-08,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,71,52
"1946",2018-06-08,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,61,NA
"1947",2018-06-08,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,58,45
"1948",2018-06-08,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,77,55
"1949",2018-06-08,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,48,21
"1950",2018-06-08,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,50,31
"1951",2018-06-08,"Swain","Bryson City",35.434767,-83.442133,6,2018,43,NA
"1952",2018-06-08,"Wake","Millbrook School",35.856111,-78.574167,6,2018,74,49.5
"1953",2018-06-09,"Avery","Linville Falls",35.972347,-81.933072,6,2018,42,NA
"1954",2018-06-09,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,74,51
"1955",2018-06-09,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,44,34
"1956",2018-06-09,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,64,60
"1957",2018-06-09,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,67,52
"1958",2018-06-09,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,58,46
"1959",2018-06-09,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,58,NA
"1960",2018-06-09,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,44,37
"1961",2018-06-09,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,54,NA
"1962",2018-06-09,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,31,8
"1963",2018-06-09,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,37,32
"1964",2018-06-09,"Swain","Bryson City",35.434767,-83.442133,6,2018,38,NA
"1965",2018-06-09,"Wake","Millbrook School",35.856111,-78.574167,6,2018,49,50
"1966",2018-06-10,"Avery","Linville Falls",35.972347,-81.933072,6,2018,48,39
"1967",2018-06-10,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,45,37.5
"1968",2018-06-10,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,43,34
"1969",2018-06-10,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,64,60
"1970",2018-06-10,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,64,50.5
"1971",2018-06-10,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,71,43
"1972",2018-06-10,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,50,37
"1973",2018-06-10,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,41,47
"1974",2018-06-10,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,51,44
"1975",2018-06-10,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,33,9
"1976",2018-06-10,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,38,21
"1977",2018-06-10,"Swain","Bryson City",35.434767,-83.442133,6,2018,41,NA
"1978",2018-06-10,"Wake","Millbrook School",35.856111,-78.574167,6,2018,47,41
"1979",2018-06-11,"Avery","Linville Falls",35.972347,-81.933072,6,2018,40,NA
"1980",2018-06-11,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,34,34
"1981",2018-06-11,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,37,31
"1982",2018-06-11,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,45,46
"1983",2018-06-11,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,45,39
"1984",2018-06-11,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,40,36
"1985",2018-06-11,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,44,NA
"1986",2018-06-11,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,41,40
"1987",2018-06-11,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,67,NA
"1988",2018-06-11,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,44,38
"1989",2018-06-11,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,41,38
"1990",2018-06-11,"Swain","Bryson City",35.434767,-83.442133,6,2018,38,NA
"1991",2018-06-11,"Wake","Millbrook School",35.856111,-78.574167,6,2018,39,45.5
"1992",2018-06-12,"Avery","Linville Falls",35.972347,-81.933072,6,2018,30,NA
"1993",2018-06-12,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,29,25
"1994",2018-06-12,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,29,24
"1995",2018-06-12,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,31,41
"1996",2018-06-12,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,31,34
"1997",2018-06-12,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,30,29
"1998",2018-06-12,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,45,NA
"1999",2018-06-12,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,29,30
"2000",2018-06-12,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,30,23
"2001",2018-06-12,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,31,23
"2002",2018-06-12,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,31,28
"2003",2018-06-12,"Swain","Bryson City",35.434767,-83.442133,6,2018,37,NA
"2004",2018-06-12,"Wake","Millbrook School",35.856111,-78.574167,6,2018,29,31
"2005",2018-06-13,"Avery","Linville Falls",35.972347,-81.933072,6,2018,31,18
"2006",2018-06-13,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,37,30.5
"2007",2018-06-13,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,41,32
"2008",2018-06-13,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,50,49
"2009",2018-06-13,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,49,37.3333333333333
"2010",2018-06-13,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,58,32
"2011",2018-06-13,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,36,NA
"2012",2018-06-13,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,37,45
"2013",2018-06-13,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,43,36
"2014",2018-06-13,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,35,34
"2015",2018-06-13,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,46,31
"2016",2018-06-13,"Swain","Bryson City",35.434767,-83.442133,6,2018,29,NA
"2017",2018-06-13,"Wake","Millbrook School",35.856111,-78.574167,6,2018,44,37.3333333333333
"2018",2018-06-14,"Avery","Linville Falls",35.972347,-81.933072,6,2018,41,NA
"2019",2018-06-14,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,44,35
"2020",2018-06-14,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,41,46
"2021",2018-06-14,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,48,39
"2022",2018-06-14,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,49,33
"2023",2018-06-14,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,58,36
"2024",2018-06-14,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,67,NA
"2025",2018-06-14,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,48,49
"2026",2018-06-14,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,51,43
"2027",2018-06-14,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,35,25
"2028",2018-06-14,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,47,46
"2029",2018-06-14,"Swain","Bryson City",35.434767,-83.442133,6,2018,43,NA
"2030",2018-06-14,"Wake","Millbrook School",35.856111,-78.574167,6,2018,45,47.5
"2031",2018-06-15,"Avery","Linville Falls",35.972347,-81.933072,6,2018,44,NA
"2032",2018-06-15,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,54,40
"2033",2018-06-15,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,51,38
"2034",2018-06-15,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,101,38
"2035",2018-06-15,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,90,29
"2036",2018-06-15,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,64,33
"2037",2018-06-15,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,61,NA
"2038",2018-06-15,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,67,47
"2039",2018-06-15,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,97,38
"2040",2018-06-15,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,44,22
